# intensity_mean 	intensity_std 	 backgroudn_mean 	 backgroudn_std 	 number_inner_pixels
3.421122349102773114e+03 1.425094506567022279e+01 3.416186407766990214e+03 9.459685010290790785e+00 6.130000000000000000e+02
3.422566068515497591e+03 9.452601273741006338e+00 3.419091383812010463e+03 7.563965964610426695e+00 6.130000000000000000e+02
3.419053833605220007e+03 1.211292862823590255e+01 3.416382303839732685e+03 1.084612764273834706e+01 6.130000000000000000e+02
3.440427406199021334e+03 3.074899750553175437e+01 3.414898947368420977e+03 7.712894121798380631e+00 6.130000000000000000e+02
3.420455138662316585e+03 1.479451511572180067e+01 3.416455128205128403e+03 8.427932000442115879e+00 6.130000000000000000e+02
3.441163132137030971e+03 4.115009899485012568e+01 3.415920454545454504e+03 7.424705265412016253e+00 6.130000000000000000e+02
3.428199021207177793e+03 1.882181058483031677e+01 3.416939560439560410e+03 7.952239011831329307e+00 6.130000000000000000e+02
3.428985318107667354e+03 1.608130179162007778e+01 3.423267379679144597e+03 9.705676991389696084e+00 6.130000000000000000e+02
3.424964110929853177e+03 1.754115228703706819e+01 3.418210875331565148e+03 1.020450509174657050e+01 6.130000000000000000e+02
3.445264274061990363e+03 5.164847280639776272e+01 3.414682203389830647e+03 8.386521989315752990e+00 6.130000000000000000e+02
3.451169657422512046e+03 6.107333002630969787e+01 3.423592173017507776e+03 9.417455390379991798e+00 6.130000000000000000e+02
3.421042414355627898e+03 1.202993121626693451e+01 3.415998158379373763e+03 8.186252474328084006e+00 6.130000000000000000e+02
3.444998368678629504e+03 4.955756944220581062e+01 3.418788235294117840e+03 1.427057368701067297e+01 6.130000000000000000e+02
3.415982055464926816e+03 1.123955397643043952e+01 3.410381410256410163e+03 7.734568075227094219e+00 6.130000000000000000e+02
3.417146818923327828e+03 1.375305312666590218e+01 3.413399152542373031e+03 8.131285008655462221e+00 6.130000000000000000e+02
3.438220228384991970e+03 3.910168425439270123e+01 3.416012332990750110e+03 1.113062920409467260e+01 6.130000000000000000e+02
3.432489396411092912e+03 3.472053848872829462e+01 3.411585975024015170e+03 8.132225907387853781e+00 6.130000000000000000e+02
3.420836867862969029e+03 1.403187276020996954e+01 3.417329738058551811e+03 1.120954881684135174e+01 6.130000000000000000e+02
3.422329526916802479e+03 1.296585021190144360e+01 3.417451081359423370e+03 8.382858924819254653e+00 6.130000000000000000e+02
3.420309951060358799e+03 1.202777571878888452e+01 3.415055776892430458e+03 9.430929968305823863e+00 6.130000000000000000e+02
3.418646003262642807e+03 1.609941497868107518e+01 3.411616101694915415e+03 8.423086417888486110e+00 6.130000000000000000e+02
3.424437194127242947e+03 1.768303635790730155e+01 3.416173076923077133e+03 8.199955801583872272e+00 6.130000000000000000e+02
3.503252854812398255e+03 1.205281729265467021e+02 3.423227848101265863e+03 9.765449218723780689e+00 6.130000000000000000e+02
3.453889070146818995e+03 8.192246022319631038e+01 3.421587537091987997e+03 9.351103066123966912e+00 6.130000000000000000e+02
3.420866231647634777e+03 1.115594860266464927e+01 3.416830209481808197e+03 8.334242290316005608e+00 6.130000000000000000e+02
3.426207177814029365e+03 1.414044495018679015e+01 3.421485322896282014e+03 1.045722251758252597e+01 6.130000000000000000e+02
3.425096247960848359e+03 1.440881331315979352e+01 3.418361386138613852e+03 1.073121633456402790e+01 6.130000000000000000e+02
3.517957585644372102e+03 1.770792529421667609e+02 3.416667022411952985e+03 8.415193797624556993e+00 6.130000000000000000e+02
3.416969004893964211e+03 1.421934963012472153e+01 3.413563009972801410e+03 8.686405777832542086e+00 6.130000000000000000e+02
3.448799347471451711e+03 5.835234037836815446e+01 3.418220321931589751e+03 8.657973929991726436e+00 6.130000000000000000e+02
3.426494290375203946e+03 1.553542654721052685e+01 3.416726907630521964e+03 9.029721054650648782e+00 6.130000000000000000e+02
3.437415986949429225e+03 3.420614321746693065e+01 3.420699428571428598e+03 1.791069751259719212e+01 6.130000000000000000e+02
3.421433931484502409e+03 1.184763068012600051e+01 3.418405084745762906e+03 8.923990209766291315e+00 6.130000000000000000e+02
3.476716150081565956e+03 8.770202601555789101e+01 4.455231898238747817e+03 4.311113156912337217e+03 6.130000000000000000e+02
3.431076672104404679e+03 1.609461200973897732e+01 3.426570338983050988e+03 1.408476643923506266e+01 6.130000000000000000e+02
3.420830342577487954e+03 1.961673369419096247e+01 3.413161864406779841e+03 7.807106926249034906e+00 6.130000000000000000e+02
3.421820554649265887e+03 1.067281929935894524e+01 3.420089086859687995e+03 8.400794920178469738e+00 6.130000000000000000e+02
3.424502446982055517e+03 2.119232394850888213e+01 3.414957732949087585e+03 9.495240743746824919e+00 6.130000000000000000e+02
3.438551386623164944e+03 3.767729445771195884e+01 3.415765254237287991e+03 8.828592581451569998e+00 6.130000000000000000e+02
3.416363784665579260e+03 1.123672869700407162e+01 3.413557483731019602e+03 7.785453742766367036e+00 6.130000000000000000e+02
3.441125611745513652e+03 3.353407188206024614e+01 3.418520338983050806e+03 1.788509728712248759e+01 6.130000000000000000e+02
3.500340946166394588e+03 9.094818400237517153e+01 3.427466858789625348e+03 9.669967303688840943e+00 6.130000000000000000e+02
3.416716150081565956e+03 1.563410179219136076e+01 3.411367577756833271e+03 7.793919950509082817e+00 6.130000000000000000e+02
3.419977161500815782e+03 2.055127992271242121e+01 3.412834782608695605e+03 8.596086505707734915e+00 6.130000000000000000e+02
3.458013050570962605e+03 4.331236172237332482e+01 3.423351485148514712e+03 1.023664981546691877e+01 6.130000000000000000e+02
3.430326264274061941e+03 2.456481745005044459e+01 3.420036697247706343e+03 9.365784503556369600e+00 6.130000000000000000e+02
3.423013050570962605e+03 1.399486596584655729e+01 3.422313559322034052e+03 1.384049521043989550e+01 6.130000000000000000e+02
3.417553017944534986e+03 1.044737663214877799e+01 3.416100147275405106e+03 9.032684065193961942e+00 6.130000000000000000e+02
3.421146818923327828e+03 9.887522934631906679e+00 3.419767388825541730e+03 8.805418884621524001e+00 6.130000000000000000e+02
3.436792822185970635e+03 4.443494591309345054e+01 3.418234636871508428e+03 1.242455337402980220e+01 6.130000000000000000e+02
3.421216965742251432e+03 1.206184062554928005e+01 3.419302491103203010e+03 9.771096941050965157e+00 6.130000000000000000e+02
3.431895595432300070e+03 2.729404018949354338e+01 3.415140571428571548e+03 1.448008325604658886e+01 6.130000000000000000e+02
3.428716150081565956e+03 1.605225002977023507e+01 3.423819490586932261e+03 9.922042586439584255e+00 6.130000000000000000e+02
3.422035889070146823e+03 1.396542049934123852e+01 3.417379661016949285e+03 9.561305840554203073e+00 6.130000000000000000e+02
3.423404567699836662e+03 1.261926252362619394e+01 3.421164133738601777e+03 1.092849608506138992e+01 6.130000000000000000e+02
3.425024469820554714e+03 2.325785078393075622e+01 3.415078431372548948e+03 7.871838242451269174e+00 6.130000000000000000e+02
3.420510603588907088e+03 1.384882142774159952e+01 3.417371663244353385e+03 1.077154294797290390e+01 6.130000000000000000e+02
3.531497553017944483e+03 1.355726495484788359e+02 3.422833698030634423e+03 8.710184316777002778e+00 6.130000000000000000e+02
3.419601957585644413e+03 1.149841308654392513e+01 3.415109322033898479e+03 7.851529995432452225e+00 6.130000000000000000e+02
3.420952691680261069e+03 1.618841085774221966e+01 3.417182763744428030e+03 1.196344854665380097e+01 6.130000000000000000e+02
3.415168026101142004e+03 1.478876239471528109e+01 3.410941124780316386e+03 7.381581562394725182e+00 6.130000000000000000e+02
3.420683523654159671e+03 1.589199905340383090e+01 3.414104166666666515e+03 1.154773832473989970e+01 6.130000000000000000e+02
3.467500815660685021e+03 8.764717987264813814e+01 3.414397344228804741e+03 9.261297829252626457e+00 6.130000000000000000e+02
3.425358890701468226e+03 1.276650925817041937e+01 3.423840390879478946e+03 1.129062997116643174e+01 6.130000000000000000e+02
3.416694942903752235e+03 1.482656418125533015e+01 3.415122661122661157e+03 1.373083718496155825e+01 6.130000000000000000e+02
3.425827079934746962e+03 1.326967562327559769e+01 3.422960227272727479e+03 9.726726766220521014e+00 6.130000000000000000e+02
3.418259380097879330e+03 1.566522517797726444e+01 3.412008429926238023e+03 7.999336943056339244e+00 6.130000000000000000e+02
3.532603588907014455e+03 1.357816755416378953e+02 3.421557438794726750e+03 8.592577504285770829e+00 6.130000000000000000e+02
3.418014681892332646e+03 1.164446587099770625e+01 3.416101610904584959e+03 8.848838504688737672e+00 6.130000000000000000e+02
3.427026101141924755e+03 2.605144810601589356e+01 3.411797457627118547e+03 7.943902489122026012e+00 6.130000000000000000e+02
3.418768352365415922e+03 1.405866907787698850e+01 3.416178813559321952e+03 9.685883067420768100e+00 6.130000000000000000e+02
3.419109298531810964e+03 1.457151330498444786e+01 3.412607298001737490e+03 7.865313810343113055e+00 6.130000000000000000e+02
3.747675367047308100e+03 8.345190352683343917e+02 3.423776470588235497e+03 9.408977528482459718e+00 6.130000000000000000e+02
3.423525285481239735e+03 1.746022550933791351e+01 3.414857289527720695e+03 1.035505031305926948e+01 6.130000000000000000e+02
3.425921696574225280e+03 1.378524647173199291e+01 3.419036890645586482e+03 8.261931290290764451e+00 6.130000000000000000e+02
3.420665579119086487e+03 1.041585907451005077e+01 3.418082205029013494e+03 8.755546049630986261e+00 6.130000000000000000e+02
3.619053833605220007e+03 2.603357075500729252e+02 3.424322687224669608e+03 9.962951891882696032e+00 6.130000000000000000e+02
3.426450244698205552e+03 1.417277060177935510e+01 3.417694067796609943e+03 8.358318624740968872e+00 6.130000000000000000e+02
3.419336052202284009e+03 1.125057716455520307e+01 3.416011565836298814e+03 8.190179956880839995e+00 6.130000000000000000e+02
3.639827079934746962e+03 2.599252109477897648e+02 3.438789215686274474e+03 1.750892437353549624e+01 6.130000000000000000e+02
4.590820554649266342e+03 3.016076167645500846e+03 3.435691938579654561e+03 1.750947405419639935e+01 6.130000000000000000e+02
3.427122349102773114e+03 1.475785099859475835e+01 3.420141327623126472e+03 1.123142505339025021e+01 6.130000000000000000e+02
3.419177814029363617e+03 1.164507879527326040e+01 3.415001694915254120e+03 7.832786190120577530e+00 6.130000000000000000e+02
3.429342577487765084e+03 2.481856047579414692e+01 3.417565137614678861e+03 9.062670446577213212e+00 6.130000000000000000e+02
3.426226753670473045e+03 2.195990270141176381e+01 3.416151855047454774e+03 9.185523061785424659e+00 6.130000000000000000e+02
3.430538336052202339e+03 1.643596249498827078e+01 3.417589595375722638e+03 7.816671553259692651e+00 6.130000000000000000e+02
3.416482871125611837e+03 1.497420676037558351e+01 3.412015254237287991e+03 8.063924971892568294e+00 6.130000000000000000e+02
3.436220228384991970e+03 2.819361135644297178e+01 3.419984195402299065e+03 8.163102625078597185e+00 6.130000000000000000e+02
3.428977161500815782e+03 1.465902170093228563e+01 3.427637125748502967e+03 1.484696582247995700e+01 6.130000000000000000e+02
3.420681892332789630e+03 1.191082752817897550e+01 3.416777472527472582e+03 7.961613825775759601e+00 6.130000000000000000e+02
3.435814029363784812e+03 2.357857293622246786e+01 3.422903160040774765e+03 9.787747453210172921e+00 6.130000000000000000e+02
3.419603588907014455e+03 1.679036234591207943e+01 3.414278813559321861e+03 8.719512034384850452e+00 6.130000000000000000e+02
3.429122349102773114e+03 2.500544227279783982e+01 3.415565275908479180e+03 8.767260162961910908e+00 6.130000000000000000e+02
3.437781402936378527e+03 3.101698497998693327e+01 3.414870431893687510e+03 7.725053840950431017e+00 6.130000000000000000e+02
3.423774877650897452e+03 1.658459618234714128e+01 3.417163527397260168e+03 9.504224289140617898e+00 6.130000000000000000e+02
3.425182707993474651e+03 1.923985873861290585e+01 3.417201312910284287e+03 8.113322001492297986e+00 6.130000000000000000e+02
3.424856443719412709e+03 1.351884474388666391e+01 3.422383445945945823e+03 1.001265734180369549e+01 6.130000000000000000e+02
3.420256117455138792e+03 1.137086439956884298e+01 3.415752242152466351e+03 8.872682260086145689e+00 6.130000000000000000e+02
3.419916802610114246e+03 9.366626825940963741e+00 3.418421947449768140e+03 8.742743367279528499e+00 6.130000000000000000e+02
3.426422512234910300e+03 1.510385846423353762e+01 3.424070983810710004e+03 1.248994384649724765e+01 6.130000000000000000e+02
3.428495921696574442e+03 1.558669067734370728e+01 3.424953795379537951e+03 1.365080216641180577e+01 6.130000000000000000e+02
3.466711256117454923e+03 7.969953662082284040e+01 3.415800000000000182e+03 1.394659304730437377e+01 6.130000000000000000e+02
3.426141924959216794e+03 1.557210521717787088e+01 3.418529527559055168e+03 8.840065945372343137e+00 6.130000000000000000e+02
3.424566068515497591e+03 1.694211304691625486e+01 3.418929661016949012e+03 9.558524541502951166e+00 6.130000000000000000e+02
3.422858075040783206e+03 1.281291231165957711e+01 3.416973421926910305e+03 9.185872086360840072e+00 6.130000000000000000e+02
3.419608482871125489e+03 1.386923525668717794e+01 3.415487577639751635e+03 8.707303455699987538e+00 6.130000000000000000e+02
3.416491027732463408e+03 1.080550284651075188e+01 3.413206776715899196e+03 7.930343311641711246e+00 6.130000000000000000e+02
3.421812398042414316e+03 1.116869209694704068e+01 3.420130146082337433e+03 9.265541531525196106e+00 6.130000000000000000e+02
3.428208809135399861e+03 3.296973926291672541e+01 3.413328157349896628e+03 7.921520738314023369e+00 6.130000000000000000e+02
3.436487765089722870e+03 3.971310569380010236e+01 3.422991620111731663e+03 1.482683800775468441e+01 6.130000000000000000e+02
3.424522022838499197e+03 1.699500707273800160e+01 3.416082039911308129e+03 9.042884343937535263e+00 6.130000000000000000e+02
3.425774877650897452e+03 1.396563792324938902e+01 3.418418735891647884e+03 8.931748290321939621e+00 6.130000000000000000e+02
3.419252854812398255e+03 1.399602644053333300e+01 3.414244318181818016e+03 8.061844635631684852e+00 6.130000000000000000e+02
3.421324632952691900e+03 1.333067933334385735e+01 3.417647971360381689e+03 9.964444639942223958e+00 6.130000000000000000e+02
3.423879282218596927e+03 2.264669658123899154e+01 3.414425892857143026e+03 8.029846617638852990e+00 6.130000000000000000e+02
3.422631321370310161e+03 1.359893232000926488e+01 3.418611862643080258e+03 8.570708821581684234e+00 6.130000000000000000e+02
3.425836867862969029e+03 1.363696676759118809e+01 3.417268644067796686e+03 8.361222025198721042e+00 6.130000000000000000e+02
3.510241435562805691e+03 2.198567762607277984e+02 3.418450800915331911e+03 8.105312581010071682e+00 6.130000000000000000e+02
3.434879282218596927e+03 3.814942431633140529e+01 3.418447204968943879e+03 8.460871297891157994e+00 6.130000000000000000e+02
3.422972267536704749e+03 1.108329199363569906e+01 3.418926587301587460e+03 9.019410696152521112e+00 6.130000000000000000e+02
3.466913539967373708e+03 1.006497035992347975e+02 3.419320895522388128e+03 8.611949998701177833e+00 6.130000000000000000e+02
3.433415986949429225e+03 3.828452175168356320e+01 3.419902406417112161e+03 9.532373468437807418e+00 6.130000000000000000e+02
3.428593800978792842e+03 2.178651634295156470e+01 3.414791563275434328e+03 7.743642444004422920e+00 6.130000000000000000e+02
3.429114192495921543e+03 1.474436915360650246e+01 3.426266666666666879e+03 1.425555480898156446e+01 6.130000000000000000e+02
3.423766721044045880e+03 1.577283895789460644e+01 3.417786997433704073e+03 8.277478403853143263e+00 6.130000000000000000e+02
3.420569331158238128e+03 1.179987443084229604e+01 3.417195560253699568e+03 8.761028770010334199e+00 6.130000000000000000e+02
3.429544861337683415e+03 3.269903332336549084e+01 3.415153206650831180e+03 8.044800060111914064e+00 6.130000000000000000e+02
3.427042414355627898e+03 1.713743016338267466e+01 3.418480798771121499e+03 8.267467193844121098e+00 6.130000000000000000e+02
3.428057096247960999e+03 2.112292159457524221e+01 3.415859097127222867e+03 7.491763558031217407e+00 6.130000000000000000e+02
3.431918433931484287e+03 3.013471443679046047e+01 3.418239999999999782e+03 9.676737162146295645e+00 6.130000000000000000e+02
3.433166394779771508e+03 1.895280597631811403e+01 3.424404153354632399e+03 1.293636114286606009e+01 6.130000000000000000e+02
3.482061990212071578e+03 9.923802391468989015e+01 3.419421052631578732e+03 9.636543071011461237e+00 6.130000000000000000e+02
3.420331158238172975e+03 1.183710639859941693e+01 3.417629213483146032e+03 8.432524009995111314e+00 6.130000000000000000e+02
3.423199021207177793e+03 1.827395830300346091e+01 3.413773480662983275e+03 7.638848336436889319e+00 6.130000000000000000e+02
3.433783034257748568e+03 1.774148894385679043e+01 3.423445444319459966e+03 1.181549211095130758e+01 6.130000000000000000e+02
3.461553017944534986e+03 1.074949031525655414e+02 3.417530718954248186e+03 9.565906788471187028e+00 6.130000000000000000e+02
3.422384991843392982e+03 1.367718846766510410e+01 3.418918886198547170e+03 9.364398953841632789e+00 6.130000000000000000e+02
4.078342577487765084e+03 1.543736786502539417e+03 3.428087638376383893e+03 1.531618402039878646e+01 6.130000000000000000e+02
3.423415986949429225e+03 1.838854364107266193e+01 3.413183419689119091e+03 7.571868765098994203e+00 6.130000000000000000e+02
3.437411092985318191e+03 3.009924867683224647e+01 3.421558679706601652e+03 1.686845710788602659e+01 6.130000000000000000e+02
3.419742251223491166e+03 1.024633589013303769e+01 3.417689849624060116e+03 8.899694299469146586e+00 6.130000000000000000e+02
3.445624796084828631e+03 5.698652860326223646e+01 3.412017410228509107e+03 7.722169760286637263e+00 6.130000000000000000e+02
3.421686786296900664e+03 1.175399435553544158e+01 3.418435606060606005e+03 8.347769004947565463e+00 6.130000000000000000e+02
3.424827079934746962e+03 2.034970251106584627e+01 3.417015538290787845e+03 1.018877221829187718e+01 6.130000000000000000e+02
3.435920065252854783e+03 4.291239003969680965e+01 3.411780508474576436e+03 8.082422426712581043e+00 6.130000000000000000e+02
3.432828711256117458e+03 2.198074994534294646e+01 3.425827433628318431e+03 1.457888772026347191e+01 6.130000000000000000e+02
3.441926590538335859e+03 5.776641517335822584e+01 3.411541893362350493e+03 7.398507121238284689e+00 6.130000000000000000e+02
3.428132137030995182e+03 2.474517096266329119e+01 3.421034426229507972e+03 9.676596496328377484e+00 6.130000000000000000e+02
3.436308319738988757e+03 2.836555615189684687e+01 3.413983263598326175e+03 1.362113375407552063e+01 6.130000000000000000e+02
3.422350734094616655e+03 1.248395983378583907e+01 3.417239067055393662e+03 8.422584608724948296e+00 6.130000000000000000e+02
3.421663947797715991e+03 1.263225455784677820e+01 3.417567222767419025e+03 8.643872462537162349e+00 6.130000000000000000e+02
3.425796084828711173e+03 1.348974056441601910e+01 3.417141898370086437e+03 8.967235504850467720e+00 6.130000000000000000e+02
3.425102773246329434e+03 2.030350966074621866e+01 3.415467836257309955e+03 8.116142711362339668e+00 6.130000000000000000e+02
3.423318107667210370e+03 1.604332272078184474e+01 3.420462653288740057e+03 1.058474317377701723e+01 6.130000000000000000e+02
3.418053833605220007e+03 1.070311380734435325e+01 3.415266949152542566e+03 8.103823695573588282e+00 6.130000000000000000e+02
3.430101141924959393e+03 3.430402715838598482e+01 3.416554237288135482e+03 8.101659633991685538e+00 6.130000000000000000e+02
3.427605220228384951e+03 2.691908191446904297e+01 3.413822622107968982e+03 1.392125863446755396e+01 6.130000000000000000e+02
3.444329526916802479e+03 3.760131361513445825e+01 3.414923351158645346e+03 7.842671352229174886e+00 6.130000000000000000e+02
4.036595432300163338e+03 1.606685752957200066e+03 3.421755084745762815e+03 1.001000429619125143e+01 6.130000000000000000e+02
3.434288743882545077e+03 2.906453112554511264e+01 3.415163444639718819e+03 1.427373610657899228e+01 6.130000000000000000e+02
3.458247960848287221e+03 6.655084663264715061e+01 3.418360439560439772e+03 8.637878238672231035e+00 6.130000000000000000e+02
3.431053833605220007e+03 2.570954664573542914e+01 3.416568644067796413e+03 8.028415627225694351e+00 6.130000000000000000e+02
3.417838499184339526e+03 1.027143931542806499e+01 3.416773809523809632e+03 8.035129540520774327e+00 6.130000000000000000e+02
3.434539967373572381e+03 2.299834275891108604e+01 3.419407862407862467e+03 9.744562503217000682e+00 6.130000000000000000e+02
3.422458401305057123e+03 1.246974735411651558e+01 3.416021052631579096e+03 8.137216577479604140e+00 6.130000000000000000e+02
3.419030995106035789e+03 1.074139217519375933e+01 3.414802072538860102e+03 7.636915787882879947e+00 6.130000000000000000e+02
3.422699836867862814e+03 1.436717131932732805e+01 3.418961335676625822e+03 1.306245302611853276e+01 6.130000000000000000e+02
3.442460032626427619e+03 3.826528569598490037e+01 3.415273049645390074e+03 8.104804454067359387e+00 6.130000000000000000e+02
3.418949429037520531e+03 1.099350485240749897e+01 3.417635182998819346e+03 9.091965623452084699e+00 6.130000000000000000e+02
3.430016313213703143e+03 2.318708354186853171e+01 3.420961864406779569e+03 1.010501150622484445e+01 6.130000000000000000e+02
3.444977161500815782e+03 3.725201156772316580e+01 3.415977611940298630e+03 7.730343151661799972e+00 6.130000000000000000e+02
3.425895595432300070e+03 1.986805243390972109e+01 3.419069119286510613e+03 1.081215482068603251e+01 6.130000000000000000e+02
3.551210440456769902e+03 3.407495045966174985e+02 3.416216178521618076e+03 8.114203358031769397e+00 6.130000000000000000e+02
3.420972267536704749e+03 1.788838553213700777e+01 3.415224108658743717e+03 7.906329550172773502e+00 6.130000000000000000e+02
3.433544861337683415e+03 2.299996511498928342e+01 3.418418749999999818e+03 9.653025351541348442e+00 6.130000000000000000e+02
3.422334420880913513e+03 1.272128399283846534e+01 3.421350502512562798e+03 1.081323924472040510e+01 6.130000000000000000e+02
3.431000000000000000e+03 2.087600306759662061e+01 3.417468354430379804e+03 8.161609385178614673e+00 6.130000000000000000e+02
3.474469820554649232e+03 1.029245331767788372e+02 3.416820320855615137e+03 8.175992893227084224e+00 6.130000000000000000e+02
3.432631321370310161e+03 2.353313857396457465e+01 3.426541582150101476e+03 1.461267320466916786e+01 6.130000000000000000e+02
3.427357259380097730e+03 1.278181570503140740e+01 3.418952542372881453e+03 9.203874569748448309e+00 6.130000000000000000e+02
3.425104404567699930e+03 1.650761444293271296e+01 3.420307256235827481e+03 1.000848469755266734e+01 6.130000000000000000e+02
3.443141924959216794e+03 7.380688452404749000e+01 3.413995762711864245e+03 8.057051802011981678e+00 6.130000000000000000e+02
3.436172920065253038e+03 2.683590611877061249e+01 3.425099999999999909e+03 1.330709131423103386e+01 6.130000000000000000e+02
3.439755301794453317e+03 3.291392936057567908e+01 3.415452905811623168e+03 8.338966560656407623e+00 6.130000000000000000e+02
3.465533442088091306e+03 6.002555959718026912e+01 3.418519134775374368e+03 8.126908320637799221e+00 6.130000000000000000e+02
3.441570962479608625e+03 3.186129612994672655e+01 3.417875145857643020e+03 8.268371970168530538e+00 6.130000000000000000e+02
3.429313213703099336e+03 2.397068162229022192e+01 3.416795138888888687e+03 1.015904994642920300e+01 6.130000000000000000e+02
3.419698205546492773e+03 1.190111294959385013e+01 3.416507668711656606e+03 8.016371444083153719e+00 6.130000000000000000e+02
3.418800978792822207e+03 1.028530361699841222e+01 3.416973469387754903e+03 8.331603846632781085e+00 6.130000000000000000e+02
3.424345840130505621e+03 1.577030692709460347e+01 3.416378813559322225e+03 8.840376858434156659e+00 6.130000000000000000e+02
3.434282218597063547e+03 3.793628590447774940e+01 3.417559322033898297e+03 7.939754482052781448e+00 6.130000000000000000e+02
3.425438825448613443e+03 1.821759703383827755e+01 3.417653061224489647e+03 8.419677627708093581e+00 6.130000000000000000e+02
4.074319738988580866e+03 1.639322359966976592e+03 3.428186440677965948e+03 1.110897419522656548e+01 6.130000000000000000e+02
3.425027732463295251e+03 1.282321308082932454e+01 3.423962121212121019e+03 1.241529195340721436e+01 6.130000000000000000e+02
3.420601957585644413e+03 1.120845620316346825e+01 3.419510828025477622e+03 1.053971306742613123e+01 6.130000000000000000e+02
3.418916802610114246e+03 1.065694918630120469e+01 3.417529152915291434e+03 8.482589264168206356e+00 6.130000000000000000e+02
3.458714518760195915e+03 6.257898162257428254e+01 3.417966956521739121e+03 8.789259470603191460e+00 6.130000000000000000e+02
3.419926590538335859e+03 1.275926535841703569e+01 3.416494067796610125e+03 8.821149396386489983e+00 6.130000000000000000e+02
3.431487765089722870e+03 1.815679211477457500e+01 3.426797570850202646e+03 1.441678319958816701e+01 6.130000000000000000e+02
3.431125611745513652e+03 2.264231151249867935e+01 3.418845329249616952e+03 8.965936751327635790e+00 6.130000000000000000e+02
3.426810766721043819e+03 1.793926898852926044e+01 3.415939841089670608e+03 7.886093996513930726e+00 6.130000000000000000e+02
3.420150081566068366e+03 1.497503046787346115e+01 3.414444874274661288e+03 7.801909070152767356e+00 6.130000000000000000e+02
3.423088091353996788e+03 1.135797777612472714e+01 3.419466008771929864e+03 9.612500215130710401e+00 6.130000000000000000e+02
3.414592169657422346e+03 1.060025873167226962e+01 3.411250000000000000e+03 7.691798956449698466e+00 6.130000000000000000e+02
3.556691680261011243e+03 3.637741997411854413e+02 3.416519654841802549e+03 8.682883785359036821e+00 6.130000000000000000e+02
3.418946166394779993e+03 1.149148372452007827e+01 3.414530508474576436e+03 8.064669847021241011e+00 6.130000000000000000e+02
3.424525285481239735e+03 2.185622820567476410e+01 3.413014406779660931e+03 7.991773051863797939e+00 6.130000000000000000e+02
3.433456769983686627e+03 3.607084981264612367e+01 3.412109637488948010e+03 7.908428443890739956e+00 6.130000000000000000e+02
3.425190864600326222e+03 1.605743508788277651e+01 3.421655913978494482e+03 1.226972375152907979e+01 6.130000000000000000e+02
3.419334420880913513e+03 1.046227151024181268e+01 3.415494915254237185e+03 7.931110673685110690e+00 6.130000000000000000e+02
3.421083197389885754e+03 2.231915749041067798e+01 3.411320338983050988e+03 7.853904991397849145e+00 6.130000000000000000e+02
3.506913539967373708e+03 1.523662327108696672e+02 3.421467426710097698e+03 1.183634664274557480e+01 6.130000000000000000e+02
3.440267536704730901e+03 4.585999198177417924e+01 3.412665531914893563e+03 8.247633008868753279e+00 6.130000000000000000e+02
3.430083197389885754e+03 1.337943912905243060e+01 3.419597959183673538e+03 1.052507190912307244e+01 6.130000000000000000e+02
3.444022838499184218e+03 4.724897920923650219e+01 3.426161205766710282e+03 1.294302322428560892e+01 6.130000000000000000e+02
3.446247960848287221e+03 4.868529813410098939e+01 3.416701676963813043e+03 8.100819198099053153e+00 6.130000000000000000e+02
3.424619902120717597e+03 1.400934418962473593e+01 3.416142695356738386e+03 8.644090171140478063e+00 6.130000000000000000e+02
3.429283849918434044e+03 1.523746831475145846e+01 3.419696177062374318e+03 1.010579079132082114e+01 6.130000000000000000e+02
3.417313213703099336e+03 1.406184562553646700e+01 3.415635249764373384e+03 1.402884606185927119e+01 6.130000000000000000e+02
3.421938009787928422e+03 1.042346802948669726e+01 3.422487213997308118e+03 1.153213244717726838e+01 6.130000000000000000e+02
3.769797716150081669e+03 3.508151470518099586e+02 3.434525423728813621e+03 2.555222143573196192e+01 6.130000000000000000e+02
3.420047308319738931e+03 1.794534152125282134e+01 3.414328973843058520e+03 8.194039249887206111e+00 6.130000000000000000e+02
3.430409461663947695e+03 1.589731656397760240e+01 3.423487716105550589e+03 1.388987573789036567e+01 6.130000000000000000e+02
3.420517128874388163e+03 1.331847752682930697e+01 3.414796812749003948e+03 8.097547080807450115e+00 6.130000000000000000e+02
3.420636215334420740e+03 1.962045558483715268e+01 3.412373728813559410e+03 7.520829019915084679e+00 6.130000000000000000e+02
3.425267536704730901e+03 2.984402421542714379e+01 3.412433628318583942e+03 8.238869477907114103e+00 6.130000000000000000e+02
3.424140293637846753e+03 1.352442867097373558e+01 3.420456647398843870e+03 1.063791656830453292e+01 6.130000000000000000e+02
4.326326264274061941e+03 2.182869863959063423e+03 3.436386565272496682e+03 1.415696443692289819e+01 6.130000000000000000e+02
3.420476345840130307e+03 1.216022096521312967e+01 3.417360169491525539e+03 9.606315364723711170e+00 6.130000000000000000e+02
3.425934747145187430e+03 1.404730936169313971e+01 3.419371753246753087e+03 9.776219200753978100e+00 6.130000000000000000e+02
3.422344208809135580e+03 1.427636634860323639e+01 3.416628813559322225e+03 8.437076183403934948e+00 6.130000000000000000e+02
3.418251223491027758e+03 1.555641795569816210e+01 3.414190386427898375e+03 1.381497302498351587e+01 6.130000000000000000e+02
